,_id,full_name,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LoanID,Transaction_ID,Date,Cluster,Segment
6280,63355cddafccb6be41031b82,Person 6281,30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,6281,6281,3-6-2023,2,Nhà quản lý lâu năm
6281,63365c2ae7fc6701a005e0f2,Person 6282,39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,6282,6282,5-5-2023,0,Công nhân viên lâu năm
6282,6336968c70e6e1c3b4070f32,Person 6283,58,admin.,married,unknown,no,0,yes,no,cellular,17,nov,219,1,186,2,failure,6283,6283,17-11-2023,0,Công nhân viên lâu năm
6283,6336a858cc2f7c57040b12b2,Person 6284,49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,6284,6284,15-5-2023,0,Công nhân viên lâu năm
6284,6337d1b2b9916a6a5e023a82,Person 6285,49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,6285,6285,7-5-2023,0,Công nhân viên lâu năm
6285,6338e361ae22339c2e0f3792,Person 6286,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,6286,6286,28-7-2023,0,Công nhân viên lâu năm
6286,633923e5a08b3f499d0c9a12,Person 6287,60,management,married,tertiary,no,553,yes,no,cellular,2,feb,343,1,210,3,success,6287,6287,2-2-2023,2,Nhà quản lý lâu năm
6287,633940caac37a7c0fd071f52,Person 6288,57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,6288,6288,15-7-2023,0,Công nhân viên lâu năm
6288,6339b3de07be4f16f40985e2,Person 6289,38,technician,married,secondary,no,565,no,no,cellular,20,aug,93,2,-1,0,unknown,6289,6289,20-8-2023,0,Công nhân viên lâu năm
6289,633ab61fa9ae5cf8560f9442,Person 6290,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,6290,6290,29-4-2023,0,Công nhân viên lâu năm
6290,633d36d7f4fce1e0c5008062,Person 6291,45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,6291,6291,17-11-2023,0,Công nhân viên lâu năm
6291,633d7553898663e847005c82,Person 6292,45,management,married,tertiary,no,210,yes,no,cellular,21,jul,623,1,-1,0,unknown,6292,6292,21-7-2023,2,Nhà quản lý lâu năm
6292,633dceca3ee581f3d5002f52,Person 6293,44,blue-collar,married,unknown,no,15578,yes,no,unknown,29,may,401,1,-1,0,unknown,6293,6293,29-5-2023,0,Công nhân viên lâu năm
6293,633e72e8686ed803c8012c02,Person 6294,40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,6294,6294,20-5-2023,0,Công nhân viên lâu năm
6294,633f2693e2b3b38b7c0003a2,Person 6295,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,6295,6295,1-9-2023,3,Nhà quản lý trẻ
6295,633fcb27dd7169ea9b0c2442,Person 6296,55,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,6296,6296,10-8-2023,1,Công nhân viên trẻ
6296,633fd09ba3c77afb190dc272,Person 6297,40,technician,married,secondary,no,372,yes,no,cellular,21,nov,365,1,100,2,failure,6297,6297,21-11-2023,0,Công nhân viên lâu năm
6297,633fd09b1e5e7a7d5f023fd2,Person 6298,35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,6298,6298,7-5-2023,1,Công nhân viên trẻ
6298,6340407e80d3fe611d069a22,Person 6299,32,blue-collar,married,secondary,no,3166,yes,no,cellular,20,nov,418,3,-1,0,unknown,6299,6299,20-11-2023,0,Công nhân viên lâu năm
6299,6340eda55d11194d9807ca02,Person 6300,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,6300,6300,23-5-2023,0,Công nhân viên lâu năm
6300,634122c9cdc2353cf2002822,Person 6301,49,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,221,2,-1,0,unknown,6301,6301,17-11-2023,1,Công nhân viên trẻ
6301,634127bc2ddd91bd5405ebd2,Person 6302,55,retired,married,secondary,no,1431,no,yes,cellular,28,jan,107,1,-1,0,unknown,6302,6302,28-1-2023,0,Công nhân viên lâu năm
6302,634130ab90b3c6b9f205e8d2,Person 6303,51,blue-collar,married,secondary,no,814,yes,no,cellular,14,may,17,8,-1,0,unknown,6303,6303,14-5-2023,0,Công nhân viên lâu năm
6303,6342d18e24a4e669d709ab32,Person 6304,30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,6304,6304,20-5-2023,0,Công nhân viên lâu năm
6304,6342d3e85605b4ace60246a2,Person 6305,37,admin.,single,secondary,no,810,yes,no,cellular,8,apr,376,1,295,1,failure,6305,6305,8-4-2023,1,Công nhân viên trẻ
6305,6342e36c57cb8db03a068742,Person 6306,36,management,married,tertiary,no,1604,yes,no,unknown,11,jun,47,3,-1,0,unknown,6306,6306,11-6-2023,2,Nhà quản lý lâu năm
6306,6342e36cec6b3e0844090942,Person 6307,51,management,divorced,tertiary,no,0,yes,no,cellular,28,jul,534,4,-1,0,unknown,6307,6307,28-7-2023,3,Nhà quản lý trẻ
6307,6342f1c16f97a1d651059e14,Person 6308,29,admin.,single,secondary,no,488,yes,no,cellular,4,jun,105,1,-1,0,unknown,6308,6308,4-6-2023,1,Công nhân viên trẻ
6308,63439bd5e5ab4b80f70f92f2,Person 6309,32,student,single,unknown,no,4110,no,no,cellular,6,feb,119,8,-1,0,unknown,6309,6309,6-2-2023,1,Công nhân viên trẻ
6309,6343db9e579f96fc7d0af4f2,Person 6310,36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,6310,6310,7-4-2023,0,Công nhân viên lâu năm
6310,6344d187de75963fc70464a2,Person 6311,32,blue-collar,married,secondary,no,-208,yes,yes,unknown,9,may,325,1,-1,0,unknown,6311,6311,9-5-2023,0,Công nhân viên lâu năm
6311,6344d187df140b74a10121d2,Person 6312,56,retired,married,primary,no,152,yes,yes,cellular,30,jul,65,7,-1,0,unknown,6312,6312,30-7-2023,0,Công nhân viên lâu năm
6312,6344dffa8fe9e6fe200e4722,Person 6313,46,services,married,secondary,no,0,no,no,cellular,18,aug,74,4,-1,0,unknown,6313,6313,18-8-2023,0,Công nhân viên lâu năm
6313,6344e68272950e81a10f6f82,Person 6314,39,admin.,divorced,secondary,no,399,yes,yes,cellular,14,aug,133,2,-1,0,unknown,6314,6314,14-8-2023,1,Công nhân viên trẻ
6314,6344e9da8e083873b3084a12,Person 6315,57,retired,married,primary,no,318,no,no,cellular,22,aug,371,4,-1,0,unknown,6315,6315,22-8-2023,2,Nhà quản lý lâu năm
6315,63451ba897e8cb41cb0b7dc2,Person 6316,53,management,married,tertiary,no,9072,no,no,cellular,18,nov,117,2,-1,0,unknown,6316,6316,18-11-2023,2,Nhà quản lý lâu năm
6316,634557e31e23b62d1e0af072,Person 6317,33,technician,married,secondary,no,3071,yes,yes,cellular,21,jul,323,1,-1,0,unknown,6317,6317,21-7-2023,0,Công nhân viên lâu năm
6317,63462a436514f986c4006fab,Person 6318,43,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,unknown,6318,6318,3-2-2023,1,Công nhân viên trẻ
6318,6346744769e653a81a0fbc62,Person 6319,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,6319,6319,20-6-2023,2,Nhà quản lý lâu năm
6319,6346d0d46c2ce49e5801e602,Person 6320,44,admin.,married,secondary,yes,0,no,yes,unknown,30,jun,76,3,-1,0,unknown,6320,6320,30-6-2023,0,Công nhân viên lâu năm
6320,6346fb25fe17e6a4b50bccd2,Person 6321,59,admin.,married,primary,no,879,yes,no,cellular,30,jan,126,5,259,7,failure,6321,6321,30-1-2023,0,Công nhân viên lâu năm
6321,6347be4ceb29ea26e60aed92,Person 6322,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,6322,6322,28-8-2023,0,Công nhân viên lâu năm
6322,6347be4cbdf225fa20033d12,Person 6323,28,services,single,secondary,no,3331,yes,no,unknown,28,may,229,2,-1,0,unknown,6323,6323,28-5-2023,1,Công nhân viên trẻ
6323,63482ff7284a9415e3047782,Person 6324,26,management,single,tertiary,no,3,yes,no,cellular,23,jul,106,1,-1,0,unknown,6324,6324,23-7-2023,3,Nhà quản lý trẻ
6324,634839114d7326e9780e61f2,Person 6325,59,management,single,tertiary,no,7668,no,no,cellular,5,aug,124,1,-1,0,unknown,6325,6325,5-8-2023,3,Nhà quản lý trẻ
6325,6348dab78a6ff7cfae0f0212,Person 6326,78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,6326,6326,5-11-2023,1,Công nhân viên trẻ
6326,63490ed7537c996af208aad2,Person 6327,33,services,married,primary,no,0,yes,no,cellular,7,may,227,2,-1,0,unknown,6327,6327,7-5-2023,0,Công nhân viên lâu năm
6327,63491b4a87991285160afb42,Person 6328,38,blue-collar,divorced,secondary,no,2998,yes,no,unknown,11,jun,91,1,-1,0,unknown,6328,6328,11-6-2023,1,Công nhân viên trẻ
6328,63493a623a516c8fdd063aa2,Person 6329,35,self-employed,married,secondary,no,524,yes,no,cellular,21,nov,484,4,-1,0,unknown,6329,6329,21-11-2023,0,Công nhân viên lâu năm
6329,63494ba79eecdabd01085f02,Person 6330,30,technician,single,tertiary,no,106,yes,no,cellular,13,may,119,3,-1,0,unknown,6330,6330,13-5-2023,3,Nhà quản lý trẻ
6330,63497faeafa64e5d77086762,Person 6331,31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,6331,6331,16-7-2023,1,Công nhân viên trẻ
6331,634a490226924eb98c0e7ea2,Person 6332,35,technician,married,secondary,no,249,no,no,cellular,21,aug,205,8,-1,0,unknown,6332,6332,21-8-2023,0,Công nhân viên lâu năm
6332,634a4f7b15925d0060006e52,Person 6333,45,management,married,tertiary,no,10,no,no,cellular,26,aug,133,7,-1,0,unknown,6333,6333,26-8-2023,2,Nhà quản lý lâu năm
6333,634a68b0e8d833f8d60a5ac2,Person 6334,40,admin.,married,secondary,no,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,6334,6334,8-5-2023,0,Công nhân viên lâu năm
6334,634a68b16d35173338073612,Person 6335,50,services,married,secondary,no,1321,no,no,unknown,17,jun,271,2,-1,0,unknown,6335,6335,17-6-2023,0,Công nhân viên lâu năm
6335,634a69d7924a9b50fd008f92,Person 6336,29,admin.,single,secondary,no,-194,yes,no,cellular,7,may,127,1,-1,0,unknown,6336,6336,7-5-2023,1,Công nhân viên trẻ
6336,634a6cf85ddc58c3ad08b122,Person 6337,41,unemployed,single,tertiary,no,4517,yes,no,cellular,20,nov,137,1,-1,0,unknown,6337,6337,20-11-2023,3,Nhà quản lý trẻ
6337,634a904b6f1a08e55d03d702,Person 6338,44,technician,married,tertiary,no,964,no,no,cellular,29,jul,158,2,-1,0,unknown,6338,6338,29-7-2023,2,Nhà quản lý lâu năm
6338,634bb2d6337f03b3970b3432,Person 6339,29,unknown,single,secondary,no,923,no,no,cellular,26,may,333,1,-1,0,unknown,6339,6339,26-5-2023,1,Công nhân viên trẻ
6339,634bbc69ae570578720296d2,Person 6340,49,technician,divorced,secondary,no,2677,yes,yes,cellular,31,jul,67,3,-1,0,unknown,6340,6340,31-7-2023,1,Công nhân viên trẻ
6340,634c1c64c9a852d1100ff8e2,Person 6341,30,admin.,single,secondary,no,873,no,no,cellular,7,oct,301,1,216,2,failure,6341,6341,7-10-2023,1,Công nhân viên trẻ
6341,634c1c6557e89cc90f00a502,Person 6342,37,blue-collar,married,unknown,no,-1050,yes,no,unknown,2,jun,548,2,-1,0,unknown,6342,6342,2-6-2023,0,Công nhân viên lâu năm
6342,634c2c4afa3a9fb30b0c0d02,Person 6343,52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,147,1,-1,0,unknown,6343,6343,20-11-2023,1,Công nhân viên trẻ
6343,634cc08cae135fe00e0f08e2,Person 6344,30,management,single,tertiary,no,1466,no,no,cellular,12,aug,111,4,-1,0,unknown,6344,6344,12-8-2023,3,Nhà quản lý trẻ
6344,634ce495f4dfb89ce206a0f2,Person 6345,40,admin.,single,secondary,no,782,yes,no,cellular,21,dec,94,5,202,17,failure,6345,6345,21-12-2023,1,Công nhân viên trẻ
6345,634d07f933d2a6dce700e5b2,Person 6346,33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,6346,6346,2-4-2023,0,Công nhân viên lâu năm
6346,634d36367056f08a2b0e5f92,Person 6347,34,self-employed,single,secondary,no,3,yes,no,unknown,5,may,301,1,-1,0,unknown,6347,6347,5-5-2023,1,Công nhân viên trẻ
6347,634d3f0f454d63f9db078ad2,Person 6348,33,blue-collar,married,secondary,no,-112,yes,no,unknown,28,may,132,1,-1,0,unknown,6348,6348,28-5-2023,0,Công nhân viên lâu năm
6348,634d6bd38a1d1cd6940e6532,Person 6349,35,unemployed,married,secondary,no,759,no,no,cellular,19,nov,556,3,-1,0,unknown,6349,6349,19-11-2023,0,Công nhân viên lâu năm
6349,634d82be08085267a1095ca2,Person 6350,54,management,married,tertiary,no,195,no,yes,cellular,4,feb,47,1,265,6,other,6350,6350,4-2-2023,2,Nhà quản lý lâu năm
6350,634dc1997eaba06346049ee2,Person 6351,32,services,married,secondary,no,15,yes,no,cellular,15,may,391,1,-1,0,unknown,6351,6351,15-5-2023,0,Công nhân viên lâu năm
6351,634e0dc1518b3b85ea040142,Person 6352,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,6352,6352,21-7-2023,2,Nhà quản lý lâu năm
6352,634e52ac55b1f97607010722,Person 6353,44,management,married,secondary,no,488,no,yes,cellular,29,jan,138,2,183,11,failure,6353,6353,29-1-2023,0,Công nhân viên lâu năm
6353,634e52e03aa07000340e51d2,Person 6354,53,technician,married,secondary,no,287,no,no,telephone,6,feb,13,5,-1,0,unknown,6354,6354,6-2-2023,0,Công nhân viên lâu năm
6354,634e59ee9c66f1db50045852,Person 6355,53,admin.,married,secondary,no,578,no,no,cellular,29,aug,59,2,-1,0,unknown,6355,6355,29-8-2023,0,Công nhân viên lâu năm
6355,634e5a343071ae799c0cff92,Person 6356,40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,6356,6356,12-5-2023,3,Nhà quản lý trẻ
6356,634e5ae670208d73960bfdd2,Person 6357,29,admin.,single,secondary,no,3794,no,no,cellular,30,apr,249,1,-1,0,unknown,6357,6357,30-4-2023,1,Công nhân viên trẻ
6357,634e5ae79d1ce8d5580d2922,Person 6358,36,housemaid,married,primary,no,4324,yes,no,cellular,14,jul,565,4,-1,0,unknown,6358,6358,14-7-2023,0,Công nhân viên lâu năm
6358,634e5d0e03f8db9982070202,Person 6359,40,blue-collar,divorced,secondary,no,793,yes,no,unknown,15,may,109,1,-1,0,unknown,6359,6359,15-5-2023,1,Công nhân viên trẻ
6359,634e60fcd4df9c8c010a1de2,Person 6360,58,services,married,primary,no,943,yes,no,unknown,3,jun,243,3,-1,0,unknown,6360,6360,3-6-2023,0,Công nhân viên lâu năm
6360,634e641828cb3e58a7079842,Person 6361,34,management,married,tertiary,no,0,yes,yes,cellular,10,jul,129,1,-1,0,unknown,6361,6361,10-7-2023,2,Nhà quản lý lâu năm
6361,634e65314ee692e3740dc772,Person 6362,60,blue-collar,married,secondary,no,19447,yes,no,telephone,9,jul,196,1,-1,0,unknown,6362,6362,9-7-2023,0,Công nhân viên lâu năm
6362,634e6ad6ce750bb7220cf6a2,Person 6363,23,student,single,unknown,no,565,no,no,cellular,28,may,162,7,-1,0,unknown,6363,6363,28-5-2023,1,Công nhân viên trẻ
6363,634e8cb2ffe5d0b08f06d752,Person 6364,59,unknown,married,unknown,no,1541,no,no,cellular,5,aug,790,1,-1,0,unknown,6364,6364,5-8-2023,2,Nhà quản lý lâu năm
6364,634e94090826d12ad0045192,Person 6365,42,technician,married,tertiary,no,1079,no,no,cellular,31,jul,61,2,-1,0,unknown,6365,6365,31-7-2023,2,Nhà quản lý lâu năm
6365,634ebe05e8a5ee21a200e192,Person 6366,50,management,married,tertiary,no,0,no,no,cellular,10,aug,232,3,130,3,other,6366,6366,10-8-2023,2,Nhà quản lý lâu năm
6366,634ec3a5eeaa0cce100eedb2,Person 6367,31,management,single,secondary,no,1310,yes,no,cellular,18,may,12,2,-1,0,unknown,6367,6367,18-5-2023,1,Công nhân viên trẻ
6367,634ecba26f197e14700c1122,Person 6368,31,management,single,tertiary,no,98,no,no,cellular,11,aug,69,2,-1,0,unknown,6368,6368,11-8-2023,3,Nhà quản lý trẻ
6368,634ecba21a06139b440838c2,Person 6369,28,admin.,married,secondary,no,5,yes,no,cellular,18,jul,121,1,-1,0,unknown,6369,6369,18-7-2023,0,Công nhân viên lâu năm
6369,634ed87f8f97d1d45802e502,Person 6370,56,admin.,married,primary,no,0,yes,no,cellular,3,apr,353,2,227,4,failure,6370,6370,3-4-2023,0,Công nhân viên lâu năm
6370,634ed87ff130be68e509b882,Person 6371,23,student,single,secondary,no,9216,no,no,cellular,5,jun,471,2,-1,0,unknown,6371,6371,5-6-2023,1,Công nhân viên trẻ
6371,634ee585e5b0ebbeb3035e22,Person 6372,30,entrepreneur,married,secondary,no,2551,yes,no,unknown,5,jun,142,2,-1,0,unknown,6372,6372,5-6-2023,0,Công nhân viên lâu năm
6372,634ef1644af0e098c80b8132,Person 6373,54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,6373,6373,14-8-2023,0,Công nhân viên lâu năm
6373,634f34ad7ddb556c240e0582,Person 6374,35,blue-collar,married,secondary,no,154,yes,no,unknown,23,may,211,4,-1,0,unknown,6374,6374,23-5-2023,0,Công nhân viên lâu năm
6374,634f4b7bb3ba58a4a80b5f82,Person 6375,29,admin.,married,secondary,no,-150,yes,no,unknown,6,may,328,1,-1,0,unknown,6375,6375,6-5-2023,0,Công nhân viên lâu năm
6375,634f5045da18fd732f0084a2,Person 6376,48,management,married,primary,no,427,no,no,cellular,17,nov,62,1,-1,0,unknown,6376,6376,17-11-2023,2,Nhà quản lý lâu năm
6376,634f631d96e26762c20a1782,Person 6377,43,admin.,single,tertiary,no,664,yes,no,cellular,17,apr,119,1,-1,0,unknown,6377,6377,17-4-2023,3,Nhà quản lý trẻ
6377,634f6fb50bcdf0630e00a2e2,Person 6378,40,management,single,tertiary,no,0,no,no,cellular,26,aug,58,7,-1,0,unknown,6378,6378,26-8-2023,3,Nhà quản lý trẻ
6378,634f7591563f56d12609fa22,Person 6379,38,entrepreneur,married,secondary,no,680,yes,no,unknown,19,may,144,2,-1,0,unknown,6379,6379,19-5-2023,0,Công nhân viên lâu năm
6379,634f7911f16b8cdc4a0275a2,Person 6380,30,admin.,married,secondary,no,4,no,no,unknown,20,jun,7,2,-1,0,unknown,6380,6380,20-6-2023,0,Công nhân viên lâu năm
6380,634f84bd497c88434a0d6e22,Person 6381,60,blue-collar,married,secondary,no,196,no,no,unknown,20,jun,583,3,-1,0,unknown,6381,6381,20-6-2023,0,Công nhân viên lâu năm
6381,634f87e30ac95ec7310458e2,Person 6382,31,entrepreneur,divorced,secondary,no,290,yes,no,cellular,13,apr,230,1,-1,0,unknown,6382,6382,13-4-2023,1,Công nhân viên trẻ
6382,634f8b4ba2c8baa001036d22,Person 6383,28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,6383,6383,15-5-2023,3,Nhà quản lý trẻ
6383,634f9efc7d4f699440056c32,Person 6384,31,technician,married,secondary,no,180,no,no,cellular,26,may,222,1,70,2,success,6384,6384,26-5-2023,0,Công nhân viên lâu năm
6384,634fa62f32fdd8111504a4b2,Person 6385,48,services,single,primary,no,-139,no,no,cellular,13,may,75,2,-1,0,unknown,6385,6385,13-5-2023,1,Công nhân viên trẻ
6385,634fa6eb0378cec9680aee62,Person 6386,36,blue-collar,single,primary,no,79,no,no,unknown,20,jun,9,3,-1,0,unknown,6386,6386,20-6-2023,1,Công nhân viên trẻ
6386,634fabab3f06d477b3055982,Person 6387,41,management,divorced,tertiary,no,236,no,no,cellular,3,feb,159,2,-1,0,unknown,6387,6387,3-2-2023,3,Nhà quản lý trẻ
6387,634fb371fec350d1f701d5f2,Person 6388,35,management,single,tertiary,no,1120,no,no,unknown,21,sep,4,1,771,2,success,6388,6388,21-9-2023,3,Nhà quản lý trẻ
6388,634fb55237ef8907a40b0d32,Person 6389,51,management,divorced,tertiary,no,-2282,yes,yes,cellular,14,jul,301,6,-1,0,unknown,6389,6389,14-7-2023,3,Nhà quản lý trẻ
6389,634fbd151237199944095bf2,Person 6390,35,blue-collar,married,secondary,no,2200,yes,no,cellular,17,apr,14,1,-1,0,unknown,6390,6390,17-4-2023,0,Công nhân viên lâu năm
6390,634fbf45c6f30a6ec70d7f82,Person 6391,51,management,single,unknown,no,-461,yes,no,unknown,28,may,33,2,-1,0,unknown,6391,6391,28-5-2023,3,Nhà quản lý trẻ
6391,634fbf73cb8dbc7cca026632,Person 6392,56,blue-collar,married,secondary,no,385,no,no,cellular,20,aug,210,3,-1,0,unknown,6392,6392,20-8-2023,0,Công nhân viên lâu năm
6392,634fbf73a136db475b0633b2,Person 6393,59,retired,married,secondary,no,2291,no,yes,cellular,14,jul,127,3,-1,0,unknown,6393,6393,14-7-2023,0,Công nhân viên lâu năm
6393,634fc3ba315dbd69b00c3ed2,Person 6394,27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,6394,6394,18-5-2023,0,Công nhân viên lâu năm
6394,634fc3e0f7bdb40eb105fa52,Person 6395,48,services,married,secondary,no,2850,yes,no,cellular,6,aug,107,3,-1,0,unknown,6395,6395,6-8-2023,0,Công nhân viên lâu năm
6395,634fc455287252e12f0e3d52,Person 6396,24,admin.,single,secondary,no,1235,yes,yes,unknown,30,may,76,3,-1,0,unknown,6396,6396,30-5-2023,1,Công nhân viên trẻ
6396,634fd43f33ddf56e38013962,Person 6397,56,admin.,married,secondary,no,360,yes,yes,cellular,24,jul,98,2,-1,0,unknown,6397,6397,24-7-2023,0,Công nhân viên lâu năm
6397,634fd52df0825c0642064502,Person 6398,34,management,married,tertiary,no,1352,no,no,cellular,8,aug,265,2,-1,0,unknown,6398,6398,8-8-2023,2,Nhà quản lý lâu năm
6398,634fd6018fb7ed789505cea2,Person 6399,35,technician,married,secondary,no,905,no,yes,cellular,21,aug,114,2,-1,0,unknown,6399,6399,21-8-2023,0,Công nhân viên lâu năm
6399,634fd95ae360b72f7b015ab2,Person 6400,57,retired,married,tertiary,no,138,no,no,unknown,26,may,157,5,-1,0,unknown,6400,6400,26-5-2023,2,Nhà quản lý lâu năm
6400,634fed8a8675b2cabd01a8b2,Person 6401,30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,-1,0,unknown,6401,6401,14-7-2023,1,Công nhân viên trẻ
6401,634ff4b093d4426f240368c2,Person 6402,40,admin.,divorced,secondary,no,221,yes,no,unknown,13,may,154,2,-1,0,unknown,6402,6402,13-5-2023,1,Công nhân viên trẻ
6402,634ff4b071ac5aee5907bb22,Person 6403,48,blue-collar,married,primary,no,-254,no,yes,cellular,29,aug,134,4,-1,0,unknown,6403,6403,29-8-2023,0,Công nhân viên lâu năm
6403,634ff654b2515006e30ff192,Person 6404,35,management,married,tertiary,no,1510,yes,no,unknown,9,may,61,1,-1,0,unknown,6404,6404,9-5-2023,2,Nhà quản lý lâu năm
6404,634ffa7046e0b965e3053ee2,Person 6405,46,services,married,secondary,no,1757,yes,no,unknown,14,may,380,4,-1,0,unknown,6405,6405,14-5-2023,0,Công nhân viên lâu năm
6405,63500732765a13e4600b3272,Person 6406,30,blue-collar,married,primary,no,0,yes,no,cellular,6,may,239,2,-1,0,unknown,6406,6406,6-5-2023,0,Công nhân viên lâu năm
6406,63500b4c073be8314a0f14b2,Person 6407,37,services,single,secondary,no,934,yes,no,unknown,16,may,242,3,-1,0,unknown,6407,6407,16-5-2023,1,Công nhân viên trẻ
6407,63500c1a879a9d68f90972f2,Person 6408,30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown,6408,6408,18-11-2023,2,Nhà quản lý lâu năm
6408,635020a046895631420361c2,Person 6409,46,management,married,tertiary,no,1217,yes,no,unknown,15,may,236,1,-1,0,unknown,6409,6409,15-5-2023,2,Nhà quản lý lâu năm
6409,635020a06b24f79a490e4e62,Person 6410,43,blue-collar,divorced,primary,no,-57,yes,no,unknown,16,may,221,2,-1,0,unknown,6410,6410,16-5-2023,1,Công nhân viên trẻ
6410,635020ef772ba3d8a1025c02,Person 6411,40,blue-collar,single,secondary,no,82,yes,no,cellular,13,may,135,6,370,5,failure,6411,6411,13-5-2023,1,Công nhân viên trẻ
6411,635021b04bb09b1c4809a092,Person 6412,34,unemployed,married,secondary,no,438,yes,yes,cellular,9,apr,272,1,323,1,failure,6412,6412,9-4-2023,0,Công nhân viên lâu năm
6412,6350250e3d0328ec320ccdb2,Person 6413,43,admin.,divorced,secondary,no,729,yes,no,unknown,30,may,668,2,-1,0,unknown,6413,6413,30-5-2023,1,Công nhân viên trẻ
6413,635025a0a67f1bc9e90e49f2,Person 6414,31,services,married,secondary,no,0,yes,no,cellular,29,jan,224,2,-1,0,unknown,6414,6414,29-1-2023,0,Công nhân viên lâu năm
6414,635026995dbd7e325d07c2b2,Person 6415,37,blue-collar,married,secondary,no,374,yes,no,unknown,7,may,944,3,-1,0,unknown,6415,6415,7-5-2023,0,Công nhân viên lâu năm
6415,635028a26ee85afb4307ee92,Person 6416,49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,nov,920,2,-1,0,unknown,6416,6416,18-11-2023,3,Nhà quản lý trẻ
6416,63503e67c24b37b357068f72,Person 6417,38,blue-collar,married,secondary,no,-367,yes,yes,cellular,12,may,354,1,-1,0,unknown,6417,6417,12-5-2023,0,Công nhân viên lâu năm
6417,6350536e2f9fae83220a0a42,Person 6418,27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,6418,6418,5-2-2023,1,Công nhân viên trẻ
6418,63507dc3962efbb0bb078372,Person 6419,35,management,divorced,tertiary,no,457,yes,no,cellular,5,feb,114,3,-1,0,unknown,6419,6419,5-2-2023,3,Nhà quản lý trẻ
6419,6350847c69a998442d0a6012,Person 6420,47,unemployed,single,secondary,no,4819,no,no,cellular,18,nov,144,1,-1,0,unknown,6420,6420,18-11-2023,1,Công nhân viên trẻ
6420,6350909880ea32d8c306b622,Person 6421,56,blue-collar,married,primary,no,-85,yes,yes,unknown,26,may,118,1,-1,0,unknown,6421,6421,26-5-2023,0,Công nhân viên lâu năm
6421,635093ff162b75e5230febb2,Person 6422,26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,6422,6422,4-6-2023,1,Công nhân viên trẻ
6422,635093ffccd7d719450c6032,Person 6423,29,admin.,single,secondary,no,-309,yes,yes,unknown,4,jun,215,1,-1,0,unknown,6423,6423,4-6-2023,1,Công nhân viên trẻ
6423,6350a180b4385a85150f4052,Person 6424,53,blue-collar,married,secondary,no,21522,no,no,unknown,24,jun,146,4,-1,0,unknown,6424,6424,24-6-2023,0,Công nhân viên lâu năm
6424,6350a61c22e53b80400cbe62,Person 6425,38,blue-collar,married,primary,no,467,yes,no,unknown,16,may,379,1,-1,0,unknown,6425,6425,16-5-2023,0,Công nhân viên lâu năm
